date,year,month,latitude,longitude,nearest_country,country_name,region,attack_type,vessel_type,vessel_status,shore_distance,est_ship_value_musd,est_cargo_value_musd,est_total_exposure_musd,exposure_source,GDP,corruption_index,population,unemployment_rate,coastline_km,coastline_mi,has_active_coast_guard
2011-10-10,2011,10,1.0467,103.6383,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Steaming,20.6,30.0,30.0,0.0,attack_vessel_model_v2,3643.0,30.0,245116206.0,5.15,54716,33998.9,True
2011-10-10,2011,10,10.1517,107.2233,VNM,Vietnam,East Asia & Pacific,Boarded,Unknown,Anchored,24.1,30.0,30.0,0.0,attack_vessel_model_v2,1525.0,29.0,88871561.0,1.88,3444,2140.0,True
2011-10-14,2011,10,22.0483,64.4717,PAK,Pakistan,South Asia,Attempted,Unknown,Steaming,345.8,35.0,40.0,0.0,attack_vessel_model_v2,1165.0,25.0,183340592.0,0.8,1046,650.0,True
2011-10-15,2011,10,0.65,50.5333,SOM,Somalia,Sub-Saharan Africa,Attempted,Unknown,Steaming,496.2,35.0,45.0,0.0,attack_vessel_model_v2,1238.0,10.0,12376302.0,11.73,3333,2071.0,False
2011-10-15,2011,10,0.9,50.2167,SOM,Somalia,Sub-Saharan Africa,Attempted,Unknown,Steaming,451.7,35.0,45.0,0.0,attack_vessel_model_v2,1238.0,10.0,12376302.0,11.73,3333,2071.0,False
2011-10-16,2011,10,-5.0225,40.0623,TZA,Tanzania,Sub-Saharan Africa,Attempted,Unknown,Steaming,20.8,35.0,45.0,0.0,attack_vessel_model_v2,781.0,30.0,45673338.0,3.47,1424,884.8,True
2011-10-16,2011,10,14.4333,52.8167,YEM,"Yemen, Rep.",Middle East & North Africa,Attempted,Unknown,Steaming,145.4,35.0,45.0,0.0,attack_vessel_model_v2,1375.0,21.0,23807588.0,13.08,1906,1184.3,True
2011-10-17,2011,10,-6.4433,40.13,TZA,Tanzania,Sub-Saharan Africa,Attempted,Unknown,Steaming,61.9,35.0,45.0,0.0,attack_vessel_model_v2,781.0,30.0,45673338.0,3.47,1424,884.8,True
2011-10-18,2011,10,5.8188,118.1173,MYS,Malaysia,East Asia & Pacific,Boarded,Unknown,Anchored,2.4,30.0,30.0,0.0,attack_vessel_model_v2,10399.0,43.0,28650955.0,3.05,4675,2904.9,True
2011-10-20,2011,10,-1.1917,58.5383,SYC,Seychelles,Sub-Saharan Africa,Attempted,Unknown,Steaming,430.2,35.0,45.0,0.0,attack_vessel_model_v2,12189.0,48.0,87441.0,4.41,491,305.1,True
2011-10-23,2011,10,4.9833,54.4833,SOM,Somalia,Sub-Saharan Africa,Attempted,Unknown,Steaming,598.3,35.0,45.0,0.0,attack_vessel_model_v2,1238.0,10.0,12376302.0,11.73,3333,2071.0,False
2011-10-24,2011,10,6.9983,119.7467,PHL,Philippines,East Asia & Pacific,Attempted,Unknown,Steaming,114.4,30.0,30.0,0.0,attack_vessel_model_v2,2451.0,26.0,95570047.0,3.59,36289,22548.9,True
2011-10-25,2011,10,1.2583,104.0333,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Steaming,7.8,30.0,30.0,0.0,attack_vessel_model_v2,3643.0,30.0,245116206.0,5.15,54716,33998.9,True
2011-10-25,2011,10,1.5,105.3,IDN,Indonesia,East Asia & Pacific,Hijacked,Unknown,Steaming,73.6,30.0,30.0,4.5,attack_vessel_model_v2,3643.0,30.0,245116206.0,5.15,54716,33998.9,True
2011-10-26,2011,10,4.26,1.4267,GHA,Ghana,Sub-Saharan Africa,Attempted,Unknown,Steaming,177.1,35.0,45.0,0.0,attack_vessel_model_v2,1549.0,39.0,25387710.0,5.62,539,334.9,True
2011-10-26,2011,10,1.7033,101.4883,IDN,Indonesia,East Asia & Pacific,Attempted,Unknown,Anchored,2.8,30.0,30.0,0.0,attack_vessel_model_v2,3643.0,30.0,245116206.0,5.15,54716,33998.9,True
2011-10-27,2011,10,1.4,104.5667,IDN,Indonesia,East Asia & Pacific,Hijacked,Unknown,Steaming,19.3,30.0,30.0,4.5,attack_vessel_model_v2,3643.0,30.0,245116206.0,5.15,54716,33998.9,True
2011-10-29,2011,10,2.15,59.65,SYC,Seychelles,Sub-Saharan Africa,Hijacked,Unknown,Steaming,792.9,35.0,45.0,4.5,attack_vessel_model_v2,12189.0,48.0,87441.0,4.41,491,305.1,True
2011-10-30,2011,10,4.6667,2.8167,BEN,Benin,Sub-Saharan Africa,Boarded,Unknown,Steaming,188.6,35.0,45.0,0.0,attack_vessel_model_v2,1130.0,30.0,9460830.0,2.65,121,75.2,True
2011-10-30,2011,10,3.5,121.0667,PHL,Philippines,East Asia & Pacific,Attempted,Unknown,Steaming,196.6,30.0,30.0,0.0,attack_vessel_model_v2,2451.0,26.0,95570047.0,3.59,36289,22548.9,True
2011-10-30,2011,10,-4.3217,43.7117,KEN,Kenya,Sub-Saharan Africa,Attempted,Unknown,Steaming,374.0,35.0,45.0,0.0,attack_vessel_model_v2,972.0,22.0,43178257.0,2.84,536,333.1,True
2011-10-30,2011,10,3.4417,6.705,NGA,Nigeria,Sub-Saharan Africa,Hijacked,Unknown,Steaming,98.6,35.0,45.0,4.5,attack_vessel_model_v2,2520.0,24.0,162805071.0,3.77,853,530.0,True
2011-10-31,2011,10,-8.1667,46.1,SYC,Seychelles,Sub-Saharan Africa,Attempted,Unknown,Steaming,130.4,35.0,45.0,0.0,attack_vessel_model_v2,12189.0,48.0,87441.0,4.41,491,305.1,True
2011-10-31,2011,10,12.0,45.55,YEM,"Yemen, Rep.",Middle East & North Africa,Hijacked,Unknown,Steaming,99.8,35.0,45.0,4.5,attack_vessel_model_v2,1375.0,21.0,23807588.0,13.08,1906,1184.3,True
2011-10-31,2011,10,38.9207,117.945,CHN,China,East Asia & Pacific,Boarded,Unknown,Anchored,16.2,30.0,30.0,0.0,attack_vessel_model_v2,5618.0,36.0,1344130000.0,4.55,14500,9009.9,True
2011-11-01,2011,11,17.4,57.5667,OMN,Oman,Middle East & North Africa,Attempted,Unknown,Steaming,134.9,35.0,45.0,0.0,attack_vessel_model_v2,20921.0,48.0,3251108.0,4.62,2092,1299.9,True
2011-11-03,2011,11,8.501,-13.2303,SLE,Sierra Leone,Sub-Saharan Africa,Boarded,Unknown,Anchored,0.8,35.0,45.0,0.0,attack_vessel_model_v2,448.0,25.0,6563240.0,4.29,402,249.8,True
2011-11-03,2011,11,-6.1667,51.1667,SYC,Seychelles,Sub-Saharan Africa,Hijacked,Unknown,Steaming,196.8,35.0,45.0,4.5,attack_vessel_model_v2,12189.0,48.0,87441.0,4.41,491,305.1,True
2011-11-08,2011,11,10.4517,-64.655,VEN,"Venezuela, RB",Latin America & Caribbean,Boarded,Unknown,Steaming,22.4,35.0,45.0,0.0,attack_vessel_model_v2,10955.0,19.0,28888369.0,6.9,2800,1739.8,True
2011-11-11,2011,11,-3.9333,47.2333,SYC,Seychelles,Sub-Saharan Africa,Attempted,Unknown,Steaming,603.9,35.0,45.0,0.0,attack_vessel_model_v2,12189.0,48.0,87441.0,4.41,491,305.1,True
2011-11-14,2011,11,-1.3743,116.9348,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,15.1,30.0,30.0,0.0,attack_vessel_model_v2,3643.0,30.0,245116206.0,5.15,54716,33998.9,True
2011-11-14,2011,11,5.8008,118.0792,MYS,Malaysia,East Asia & Pacific,Boarded,Unknown,Berthed,1.6,30.0,30.0,0.0,attack_vessel_model_v2,10399.0,43.0,28650955.0,3.05,4675,2904.9,True
2011-11-15,2011,11,15.8183,55.08,OMN,Oman,Middle East & North Africa,Attempted,Unknown,Steaming,128.7,35.0,45.0,0.0,attack_vessel_model_v2,20921.0,48.0,3251108.0,4.62,2092,1299.9,True
2011-11-16,2011,11,22.205,91.7033,BGD,Bangladesh,South Asia,Boarded,Unknown,Anchored,9.3,35.0,40.0,0.0,attack_vessel_model_v2,862.0,27.0,149273778.0,3.7,580,360.4,True
2011-11-16,2011,11,3.9367,98.7917,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,12.2,30.0,30.0,0.0,attack_vessel_model_v2,3643.0,30.0,245116206.0,5.15,54716,33998.9,True
2011-11-17,2011,11,3.975,5.5417,NGA,Nigeria,Sub-Saharan Africa,Boarded,Unknown,Steaming,58.2,35.0,45.0,0.0,attack_vessel_model_v2,2520.0,24.0,162805071.0,3.77,853,530.0,True
2011-11-17,2011,11,10.2167,107.07,VNM,Vietnam,East Asia & Pacific,Boarded,Unknown,Anchored,11.9,30.0,30.0,0.0,attack_vessel_model_v2,1525.0,29.0,88871561.0,1.88,3444,2140.0,True
2011-11-20,2011,11,12.45,43.7833,YEM,"Yemen, Rep.",Middle East & North Africa,Attempted,Unknown,Steaming,23.6,35.0,45.0,0.0,attack_vessel_model_v2,1375.0,21.0,23807588.0,13.08,1906,1184.3,True
2011-11-20,2011,11,22.2,91.75,BGD,Bangladesh,South Asia,Boarded,Unknown,Anchored,5.7,35.0,40.0,0.0,attack_vessel_model_v2,862.0,27.0,149273778.0,3.7,580,360.4,True
2011-11-21,2011,11,-4.05,42.9167,KEN,Kenya,Sub-Saharan Africa,Attempted,Unknown,Steaming,290.3,35.0,45.0,0.0,attack_vessel_model_v2,972.0,22.0,43178257.0,2.84,536,333.1,True
2011-11-29,2011,11,15.0333,56.65,OMN,Oman,Middle East & North Africa,Attempted,Unknown,Steaming,279.2,35.0,45.0,0.0,attack_vessel_model_v2,20921.0,48.0,3251108.0,4.62,2092,1299.9,True
2011-11-30,2011,11,1.7047,11.495,GNQ,Equatorial Guinea,Sub-Saharan Africa,Boarded,Unknown,Anchored,189.2,35.0,45.0,0.0,attack_vessel_model_v2,21642.0,19.0,986853.0,6.73,296,183.9,True
2011-11-30,2011,11,12.3,44.05,YEM,"Yemen, Rep.",Middle East & North Africa,Attempted,Unknown,Steaming,33.7,35.0,45.0,0.0,attack_vessel_model_v2,1375.0,21.0,23807588.0,13.08,1906,1184.3,True
2011-12-01,2011,12,1.7,101.4733,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,3.3,30.0,30.0,0.0,attack_vessel_model_v2,3643.0,30.0,245116206.0,5.15,54716,33998.9,True
2011-12-02,2011,12,3.8255,-77.1592,COL,Colombia,Latin America & Caribbean,Boarded,Unknown,Anchored,1.6,35.0,45.0,0.0,attack_vessel_model_v2,7335.0,34.0,45663099.0,10.11,3208,1993.4,True
2011-12-04,2011,12,20.65,60.0,OMN,Oman,Middle East & North Africa,Attempted,Unknown,Steaming,110.0,35.0,45.0,0.0,attack_vessel_model_v2,20921.0,48.0,3251108.0,4.62,2092,1299.9,True
2011-12-06,2011,12,31.175,30.865,EGY,"Egypt, Arab Rep.",Middle East & North Africa,Boarded,Unknown,Anchored,26.7,35.0,45.0,0.0,attack_vessel_model_v2,2792.0,29.0,84529250.0,11.85,2450,1522.4,True
2011-12-06,2011,12,-1.7027,116.6292,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,13.3,30.0,30.0,0.0,attack_vessel_model_v2,3643.0,30.0,245116206.0,5.15,54716,33998.9,True
2011-12-08,2011,12,-3.695,114.4317,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,18.7,30.0,30.0,0.0,attack_vessel_model_v2,3643.0,30.0,245116206.0,5.15,54716,33998.9,True
2011-12-10,2011,12,1.7,101.4833,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,2.7,30.0,30.0,0.0,attack_vessel_model_v2,3643.0,30.0,245116206.0,5.15,54716,33998.9,True
2011-12-13,2011,12,1.2175,103.35,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Steaming,9.7,30.0,30.0,0.0,attack_vessel_model_v2,3643.0,30.0,245116206.0,5.15,54716,33998.9,True
2011-12-19,2011,12,12.6,47.05,YEM,"Yemen, Rep.",Middle East & North Africa,Attempted,Unknown,Steaming,99.4,35.0,45.0,0.0,attack_vessel_model_v2,1375.0,21.0,23807588.0,13.08,1906,1184.3,True
2011-12-20,2011,12,-2.3483,-79.9817,ECU,Ecuador,Latin America & Caribbean,Boarded,Unknown,Steaming,0.4,35.0,45.0,0.0,attack_vessel_model_v2,5201.0,27.0,15243883.0,3.46,2237,1390.0,True
2011-12-22,2011,12,-4.57,-81.3133,PER,Peru,Latin America & Caribbean,Boarded,Unknown,Anchored,2.3,35.0,45.0,0.0,attack_vessel_model_v2,5869.0,34.0,29264318.0,3.44,2414,1500.0,True
2011-12-22,2011,12,-7.0833,112.6628,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,3.2,30.0,30.0,0.0,attack_vessel_model_v2,3643.0,30.0,245116206.0,5.15,54716,33998.9,True
2011-12-24,2011,12,1.1667,103.65,SGP,Singapore,East Asia & Pacific,Boarded,Unknown,Steaming,15.3,30.0,30.0,0.0,attack_vessel_model_v2,53890.0,92.0,5183688.0,3.89,193,119.9,True
2011-12-25,2011,12,1.7067,101.4767,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,3.7,30.0,30.0,0.0,attack_vessel_model_v2,3643.0,30.0,245116206.0,5.15,54716,33998.9,True
2011-12-26,2011,12,22.1667,91.75,BGD,Bangladesh,South Asia,Boarded,Unknown,Anchored,6.7,35.0,40.0,0.0,attack_vessel_model_v2,862.0,27.0,149273778.0,3.7,580,360.4,True
2011-12-27,2011,12,-2.3567,-79.9983,ECU,Ecuador,Latin America & Caribbean,Boarded,Unknown,Anchored,0.4,35.0,45.0,0.0,attack_vessel_model_v2,5201.0,27.0,15243883.0,3.46,2237,1390.0,True
2011-12-27,2011,12,18.3,57.6,OMN,Oman,Middle East & North Africa,Hijacked,Unknown,Steaming,72.2,35.0,45.0,4.5,attack_vessel_model_v2,20921.0,48.0,3251108.0,4.62,2092,1299.9,True
2011-12-28,2011,12,1.2294,103.8689,SGP,Singapore,East Asia & Pacific,Hijacked,Unknown,Steaming,5.1,30.0,30.0,4.5,attack_vessel_model_v2,53890.0,92.0,5183688.0,3.89,193,119.9,True
2011-12-29,2011,12,1.6767,101.45,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,4.4,30.0,30.0,0.0,attack_vessel_model_v2,3643.0,30.0,245116206.0,5.15,54716,33998.9,True
2012-01-01,2012,1,-3.7333,114.45,IDN,Indonesia,East Asia & Pacific,Attempted,Unknown,Anchored,18.7,30.0,30.0,0.0,attack_vessel_model_v2,3694.0,32.0,248452413.0,4.47,54716,33998.9,True
2012-01-02,2012,1,12.1558,49.17,SOM,Somalia,Sub-Saharan Africa,Hijacked,Unknown,Steaming,88.5,35.0,45.0,4.5,attack_vessel_model_v2,1238.0,8.0,12715510.0,11.75,3333,2071.0,False
2012-01-03,2012,1,14.61,120.885,PHL,Philippines,East Asia & Pacific,Boarded,Unknown,Anchored,7.0,30.0,30.0,0.0,attack_vessel_model_v2,2694.0,34.0,97212638.0,3.5,36289,22548.9,True
2012-01-04,2012,1,12.2333,44.1833,YEM,"Yemen, Rep.",Middle East & North Africa,Attempted,Unknown,Steaming,42.6,35.0,45.0,0.0,attack_vessel_model_v2,1447.0,23.0,24473178.0,13.25,1906,1184.3,True
2012-01-04,2012,1,13.1667,49.2,YEM,"Yemen, Rep.",Middle East & North Africa,Attempted,Unknown,Steaming,111.3,35.0,45.0,0.0,attack_vessel_model_v2,1447.0,23.0,24473178.0,13.25,1906,1184.3,True
2012-01-04,2012,1,12.2433,44.1967,YEM,"Yemen, Rep.",Middle East & North Africa,Attempted,Unknown,Steaming,41.6,35.0,45.0,0.0,attack_vessel_model_v2,1447.0,23.0,24473178.0,13.25,1906,1184.3,True
2012-01-05,2012,1,22.45,60.9833,OMN,Oman,Middle East & North Africa,Attempted,Unknown,Steaming,117.2,35.0,45.0,0.0,attack_vessel_model_v2,21903.0,47.0,3498029.0,4.53,2092,1299.9,True
2012-01-05,2012,1,-12.1283,-77.205,PER,Peru,Latin America & Caribbean,Boarded,Unknown,Anchored,1.5,35.0,45.0,0.0,attack_vessel_model_v2,6529.0,38.0,29506788.0,3.11,2414,1500.0,True
2012-01-06,2012,1,14.6117,120.8883,PHL,Philippines,East Asia & Pacific,Boarded,Unknown,Anchored,6.7,30.0,30.0,0.0,attack_vessel_model_v2,2694.0,34.0,97212638.0,3.5,36289,22548.9,True
2012-01-07,2012,1,-6.0167,106.8833,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,10.8,30.0,30.0,0.0,attack_vessel_model_v2,3694.0,32.0,248452413.0,4.47,54716,33998.9,True
2012-01-07,2012,1,10.2433,106.75,VNM,Vietnam,East Asia & Pacific,Attempted,Unknown,Berthed,0.8,30.0,30.0,0.0,attack_vessel_model_v2,1735.0,31.0,89802487.0,1.68,3444,2140.0,True
2012-01-09,2012,1,3.0,7.4667,GNQ,Equatorial Guinea,Sub-Saharan Africa,Attempted,Unknown,Steaming,112.6,35.0,45.0,0.0,attack_vessel_model_v2,21711.0,20.0,1031191.0,6.74,296,183.9,True
2012-01-09,2012,1,3.3567,7.215,NGA,Nigeria,Sub-Saharan Africa,Boarded,Unknown,Steaming,113.4,35.0,45.0,0.0,attack_vessel_model_v2,2747.0,27.0,167228767.0,3.73,853,530.0,True
2012-01-11,2012,1,5.2183,-4.0432,CIV,Côte d'Ivoire,Sub-Saharan Africa,Boarded,Unknown,Anchored,5.3,35.0,45.0,0.0,attack_vessel_model_v2,1243.0,29.0,21547188.0,7.22,515,320.0,True
2012-01-11,2012,1,-1.2883,116.8,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,2.8,30.0,30.0,0.0,attack_vessel_model_v2,3694.0,32.0,248452413.0,4.47,54716,33998.9,True
2012-01-12,2012,1,14.8617,56.5333,OMN,Oman,Middle East & North Africa,Attempted,Unknown,Steaming,287.4,35.0,45.0,0.0,attack_vessel_model_v2,21903.0,47.0,3498029.0,4.53,2092,1299.9,True
2012-01-12,2012,1,1.6167,46.0,SOM,Somalia,Sub-Saharan Africa,Attempted,Unknown,Steaming,76.4,35.0,45.0,0.0,attack_vessel_model_v2,1238.0,8.0,12715510.0,11.75,3333,2071.0,False
2012-01-13,2012,1,-12.0407,-77.1405,PER,Peru,Latin America & Caribbean,Attempted,Unknown,Anchored,1.6,35.0,45.0,0.0,attack_vessel_model_v2,6529.0,38.0,29506788.0,3.11,2414,1500.0,True
2012-01-13,2012,1,-1.6833,116.8,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,28.3,30.0,30.0,0.0,attack_vessel_model_v2,3694.0,32.0,248452413.0,4.47,54716,33998.9,True
2012-01-14,2012,1,1.4047,104.7015,IDN,Indonesia,East Asia & Pacific,Attempted,Unknown,Anchored,24.1,30.0,30.0,0.0,attack_vessel_model_v2,3694.0,32.0,248452413.0,4.47,54716,33998.9,True
2012-01-14,2012,1,14.0222,49.1362,YEM,"Yemen, Rep.",Middle East & North Africa,Hijacked,Unknown,Steaming,34.6,35.0,45.0,4.5,attack_vessel_model_v2,1447.0,23.0,24473178.0,13.25,1906,1184.3,True
2012-01-16,2012,1,6.3,3.3333,NGA,Nigeria,Sub-Saharan Africa,Hijacked,Unknown,Anchored,10.1,35.0,45.0,4.5,attack_vessel_model_v2,2747.0,27.0,167228767.0,3.73,853,530.0,True
2012-01-16,2012,1,15.0667,58.2833,OMN,Oman,Middle East & North Africa,Attempted,Unknown,Steaming,358.2,35.0,45.0,0.0,attack_vessel_model_v2,21903.0,47.0,3498029.0,4.53,2092,1299.9,True
2012-01-17,2012,1,13.5333,55.7333,YEM,"Yemen, Rep.",Middle East & North Africa,Attempted,Unknown,Steaming,169.0,35.0,45.0,0.0,attack_vessel_model_v2,1447.0,23.0,24473178.0,13.25,1906,1184.3,True
2012-01-20,2012,1,24.89,57.4567,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Attempted,Unknown,Steaming,88.5,35.0,45.0,0.0,attack_vessel_model_v2,7928.0,28.0,75539862.0,12.63,2440,1516.1,True
2012-01-21,2012,1,22.205,91.7017,BGD,Bangladesh,South Asia,Boarded,Unknown,Anchored,9.5,35.0,40.0,0.0,attack_vessel_model_v2,883.0,26.0,151007807.0,4.05,580,360.4,True
2012-01-21,2012,1,22.2333,91.7367,BGD,Bangladesh,South Asia,Boarded,Unknown,Anchored,4.7,35.0,40.0,0.0,attack_vessel_model_v2,883.0,26.0,151007807.0,4.05,580,360.4,True
2012-01-22,2012,1,1.705,101.4567,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,3.3,30.0,30.0,0.0,attack_vessel_model_v2,3694.0,32.0,248452413.0,4.47,54716,33998.9,True
2012-01-23,2012,1,-6.6833,39.3333,TZA,Tanzania,Sub-Saharan Africa,Attempted,Unknown,Steaming,7.6,35.0,45.0,0.0,attack_vessel_model_v2,868.0,35.0,47052481.0,3.19,1424,884.8,True
2012-01-23,2012,1,1.7,101.4333,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,1.2,30.0,30.0,0.0,attack_vessel_model_v2,3694.0,32.0,248452413.0,4.47,54716,33998.9,True
2012-01-24,2012,1,13.1967,43.0442,YEM,"Yemen, Rep.",Middle East & North Africa,Attempted,Unknown,Steaming,22.0,35.0,45.0,0.0,attack_vessel_model_v2,1447.0,23.0,24473178.0,13.25,1906,1184.3,True
2012-01-25,2012,1,23.0243,70.2203,IND,India,South Asia,Boarded,Unknown,Anchored,3.0,35.0,40.0,0.0,attack_vessel_model_v2,1444.0,36.0,1265782790.0,5.65,7000,4349.6,True
2012-01-26,2012,1,2.4333,-79.3,COL,Colombia,Latin America & Caribbean,Attempted,Unknown,Steaming,71.6,35.0,45.0,0.0,attack_vessel_model_v2,8050.0,36.0,46076848.0,9.74,3208,1993.4,True
2012-01-27,2012,1,20.64,106.8833,VNM,Vietnam,East Asia & Pacific,Boarded,Unknown,Anchored,9.1,30.0,30.0,0.0,attack_vessel_model_v2,1735.0,31.0,89802487.0,1.68,3444,2140.0,True
2012-01-27,2012,1,0.0467,-50.995,BRA,Brazil,Latin America & Caribbean,Attempted,Unknown,Anchored,3.7,35.0,45.0,0.0,attack_vessel_model_v2,12370.0,43.0,199287296.0,7.19,7491,4654.7,True
2012-01-28,2012,1,4.9167,58.2333,YEM,"Yemen, Rep.",Middle East & North Africa,Attempted,Unknown,Steaming,935.0,35.0,45.0,0.0,attack_vessel_model_v2,1447.0,23.0,24473178.0,13.25,1906,1184.3,True
2012-01-28,2012,1,5.8,118.0833,MYS,Malaysia,East Asia & Pacific,Boarded,Unknown,Anchored,1.7,30.0,30.0,0.0,attack_vessel_model_v2,10817.0,49.0,29068159.0,3.04,4675,2904.9,True
2012-01-28,2012,1,1.73,116.6383,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,127.5,30.0,30.0,0.0,attack_vessel_model_v2,3694.0,32.0,248452413.0,4.47,54716,33998.9,True
2012-01-30,2012,1,1.0833,103.5,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,8.9,30.0,30.0,0.0,attack_vessel_model_v2,3694.0,32.0,248452413.0,4.47,54716,33998.9,True
2012-01-30,2012,1,-4.75,11.8,COG,"Congo, Rep.",Sub-Saharan Africa,Boarded,Unknown,Anchored,3.6,35.0,45.0,0.0,attack_vessel_model_v2,3032.0,26.0,4510198.0,10.0,169,105.0,True
2012-02-01,2012,2,1.1167,104.1667,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,1.7,30.0,30.0,0.0,attack_vessel_model_v2,3694.0,32.0,248452413.0,4.47,54716,33998.9,True
2012-02-04,2012,2,-4.7667,11.7833,COG,"Congo, Rep.",Sub-Saharan Africa,Boarded,Unknown,Anchored,4.2,35.0,45.0,0.0,attack_vessel_model_v2,3032.0,26.0,4510198.0,10.0,169,105.0,True
2012-02-04,2012,2,3.3873,99.4588,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Berthed,2.9,30.0,30.0,0.0,attack_vessel_model_v2,3694.0,32.0,248452413.0,4.47,54716,33998.9,True
2012-02-06,2012,2,12.8117,43.2983,YEM,"Yemen, Rep.",Middle East & North Africa,Attempted,Unknown,Steaming,17.1,35.0,45.0,0.0,attack_vessel_model_v2,1447.0,23.0,24473178.0,13.25,1906,1184.3,True
2012-02-06,2012,2,12.7333,43.3167,YEM,"Yemen, Rep.",Middle East & North Africa,Attempted,Unknown,Steaming,10.9,35.0,45.0,0.0,attack_vessel_model_v2,1447.0,23.0,24473178.0,13.25,1906,1184.3,True
2012-02-06,2012,2,12.7167,43.2833,YEM,"Yemen, Rep.",Middle East & North Africa,Attempted,Unknown,Steaming,12.9,35.0,45.0,0.0,attack_vessel_model_v2,1447.0,23.0,24473178.0,13.25,1906,1184.3,True
2012-02-07,2012,2,1.1033,103.4783,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,8.3,30.0,30.0,0.0,attack_vessel_model_v2,3694.0,32.0,248452413.0,4.47,54716,33998.9,True
2012-02-07,2012,2,16.0,62.4333,OMN,Oman,Middle East & North Africa,Hijacked,Unknown,Steaming,590.9,35.0,45.0,4.5,attack_vessel_model_v2,21903.0,47.0,3498029.0,4.53,2092,1299.9,True
2012-02-08,2012,2,-4.3,59.9833,SYC,Seychelles,Sub-Saharan Africa,Attempted,Unknown,Steaming,448.8,35.0,45.0,0.0,attack_vessel_model_v2,12007.0,52.0,88303.0,4.41,491,305.1,True
2012-02-09,2012,2,4.9168,-1.706,GHA,Ghana,Sub-Saharan Africa,Boarded,Unknown,Anchored,1.9,35.0,45.0,0.0,attack_vessel_model_v2,1588.0,45.0,25996449.0,5.94,539,334.9,True
2012-02-09,2012,2,18.7417,61.5467,OMN,Oman,Middle East & North Africa,Attempted,Unknown,Steaming,335.3,35.0,45.0,0.0,attack_vessel_model_v2,21903.0,47.0,3498029.0,4.53,2092,1299.9,True
2012-02-09,2012,2,4.9583,2.2783,BEN,Benin,Sub-Saharan Africa,Hijacked,Unknown,Steaming,150.0,35.0,45.0,4.5,attack_vessel_model_v2,1145.0,36.0,9729248.0,2.66,121,75.2,True
2012-02-10,2012,2,7.1083,112.6633,MYS,Malaysia,East Asia & Pacific,Boarded,Unknown,Anchored,313.7,30.0,30.0,0.0,attack_vessel_model_v2,10817.0,49.0,29068159.0,3.04,4675,2904.9,True
2012-02-11,2012,2,5.1917,3.4517,NGA,Nigeria,Sub-Saharan Africa,Attempted,Unknown,Steaming,133.4,35.0,45.0,0.0,attack_vessel_model_v2,2747.0,27.0,167228767.0,3.73,853,530.0,True
2012-02-12,2012,2,20.6667,107.2333,VNM,Vietnam,East Asia & Pacific,Boarded,Unknown,Anchored,18.2,30.0,30.0,0.0,attack_vessel_model_v2,1735.0,31.0,89802487.0,1.68,3444,2140.0,True
2012-02-13,2012,2,4.7167,3.7333,NGA,Nigeria,Sub-Saharan Africa,Boarded,Unknown,Steaming,184.1,35.0,45.0,0.0,attack_vessel_model_v2,2747.0,27.0,167228767.0,3.73,853,530.0,True
2012-02-13,2012,2,1.2133,103.575,MYS,Malaysia,East Asia & Pacific,Boarded,Unknown,Steaming,9.1,30.0,30.0,0.0,attack_vessel_model_v2,10817.0,49.0,29068159.0,3.04,4675,2904.9,True
2012-02-14,2012,2,20.4917,59.5253,OMN,Oman,Middle East & North Africa,Boarded,Unknown,Steaming,59.7,35.0,45.0,0.0,attack_vessel_model_v2,21903.0,47.0,3498029.0,4.53,2092,1299.9,True
2012-02-15,2012,2,9.95,76.0533,IND,India,South Asia,Attempted,Unknown,Anchored,19.5,35.0,40.0,0.0,attack_vessel_model_v2,1444.0,36.0,1265782790.0,5.65,7000,4349.6,True
